"jerarquia";"cod_especie";"nombre_corto";"nombre_largo";"cotiza";"fecha_emision";"fecha_vencimiento";"diasmes";"diasanio";"cod_especie_sab";"cod_emisor";"tipo_especie";"cod_especie_mae";"isin";"pais_origen";"cod_tip_flujo";"tipo_moneda";"cod_moneda_pago";"cod_tip_emisor";"partition_date"
"002004097000000";PNGCO;ON PAE CL15;ON PAN AMERICAN ENERGY CLASE 15 EN $ A TASA VARIABLE A 364 D?AS;ARS;"06/12/2021";"05/12/2022";"30";"365";"0641";PANENERGY;B;PNGCO;ARAXIO5600N8;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004098000000";PNHCO;ON PAE CL 16;ON PAN AMERICAN ENERGY CLASE 16 EN $ A TASA VARIABLE A 24 MESES;ARS;"06/12/2021";"06/12/2023";"30";"365";"0643";PANENERGY;B;PNHCO;ARAXIO5600O6;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004099000000";PNGCOU;ON PAE CL15 INT;ON PAE INT EN CLASE 8;ARS;"06/12/2021";"10/12/2021";"30";"365";"0642";PANENERGY;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004100000000";PNHCOU;ON PAE CL16 INT;ON PAE INT EN CLASE 8;ARS;"06/12/2021";"10/12/2021";"30";"365";"0644";PANENERGY;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004137000000";T29A2;LELITE T29A2;LELITE EN $ A DESC VTO 29/04/2022;ARS;"31/03/2022";"29/04/2022";"30";"365";"0799";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004138000000";S30S2;LEDES S30S2;LETRA DEL TESORO NACIONAL EN $ A DESC VTO 30/09/2022;ARS;"31/03/2022";"30/09/2022";"30";"365";"0800";RA;B;S30S2;ARARGE520BZ0;ARGENTINA;DTSC;;ARS;"1.2";"2024-03-27"
"002004139000000";X21A3;LECES X21A3;LETRA DEL TESORO NACIONAL EN $ AJ	 POR CER A DESC CON VTO 21/04/2023;ARS;"31/03/2022";"21/04/2023";"30";"365";"0801";RA;B;X21A3;ARARGE520C08;ARGENTINA;DTAJ;;ARS;"1.2";"2024-03-27"
"002001396000000";LP27Y2;LEPROBA LP27Y2;LEPROBA $� 57 D V 27/05/2022;ARS;"31/03/2022";"27/05/2022";"30";"365";"0802";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001397000000";LP29J2;LEPROBA LP29J2;LEPROBA $� 90 D V 29/06/2022;ARS;"31/03/2022";"29/06/2022";"30";"365";"0805";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001398000000";LP29S2;LEPROBA LP29S2;LEPROBA $� 182 D V 29/09/2022;ARS;"31/03/2022";"29/09/2022";"30";"365";"0806";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001399000000";CER322;CANASTA CER3/22;LECER X20E3 - OPCION LECER X16J3;ARS;"06/01/2023";"16/06/2023";"30";"365";"0809";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008005975";Y26A2;LELIQ V26/04/22;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 26/04/2022;ARS;"29/03/2022";"26/04/2022";"30";"365";"13817";BCRA;B;Y26A2;AR0000Y26A2;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008005976";Y28A2;LELIQ V28/04/22;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 28/04/2022;ARS;"31/03/2022";"28/04/2022";"30";"365";"13818";BCRA;B;Y28A2;AR0000Y28A2;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002012000000000";T2X3;BONCER 2023;BONOS DEL TESORO NACIONAL EN PESOS AJUSTADOS POR CER 1,45% VENCIMIENTO 13/08/2023 (nuevo).;ARS;"13/08/2020";"13/08/2023";"30";"365";"9565";RA;B;T2X3P;ARARGE3209Z1;ARGENTINA;DTAJ;;ARS;"1.2";"2024-03-27"
"002001105000000";"30X04";LET X04D0;AS30INTEGRA X04D0;USD;"12/11/2020";"10/07/2030";"30";"365";"10013";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001106000000";"30S22";LET LB335;AS30 INTEGRA LB335;USD;"12/11/2020";"10/07/2030";"30";"365";"10014";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001107000000";"30S30";LET S30D0;AS30 INTEGRA S30D0;USD;"12/11/2020";"10/07/2030";"30";"365";"10015";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001108000000";"30S29";LET S29E0;AS30 INTEGRA S29E0;USD;"12/11/2020";"10/07/2030";"30";"365";"10016";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001109000000";"30S26";LET S26F1;AS30 INTEGRA S26F1;USD;"12/11/2020";"10/07/2030";"30";"365";"10017";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001110000000";"30X26";LET X26F1;AS30 INTEGRA X26F1;USD;"12/11/2020";"10/07/2030";"30";"365";"10018";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001111000000";"30T2X";LET T2X1;AS30 INTEGRA T2X1;USD;"12/11/2020";"10/07/2030";"30";"365";"10019";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001140000000";LP28E1;LEPROBA LP28E1;LEPROBA $ A DESC VTO 28/01/2021;ARS;"18/12/2020";"28/01/2021";"30";"365";"5";PBA;B;LB6E1;ARPBUE5209M0;ARGENTINA;XXXX;;;;"2024-03-27"
"002001141000000";LP26F1;LEPROBA LP26F1;LEPROBA $ A DESC VTO 26/02/2021;ARS;"18/12/2020";"26/02/2021";"30";"365";"6";PBA;B;LBF21;ARPBUE5209N;ARGENTINA;XXXX;;;;"2024-03-27"
"002001142000000";LP28Y1;LEPROBA LP28Y1;LEPROBA $ TASA VARIABLE BADLAR VTO 28/05/2021;ARS;"18/12/2020";"28/05/2021";"30";"365";"8";PBA;B;BB2Y1;ARPBUE5209O6;ARGENTINA;XXXX;;;;"2024-03-27"
"002001143000000";LP28ED;LEPROBA LP28ED;LEPROBA $ A DESC VTO 28/01/2021 INTEGRA EN USD;ARS;"18/12/2020";"28/01/2021";"30";"365";"9";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001144000000";LP26FD;LEPROBA LP26FD;LEPROBA $ A DESC VTO 26/02/2021 INTEGRA EN USD;ARS;"18/12/2020";"26/02/2021";"30";"365";"12";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001145000000";LP28YD;LEPROBA LP28YD;LEPROBA $ TASA VARIABLE BADLAR VTO 28/05/2021 INTEGRA EN USD;ARS;"18/12/2020";"28/05/2021";"30";"365";"13";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001146000000";LP28ET;LEPROBA LP28ET;LP28E1 INTEGRA EN PB18D0;ARS;"18/12/2020";"28/01/2021";"30";"365";"23";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001147000000";LP26FT;LEPROBA LP26FT;LP26F1 INTEGRA EN PB18D0;ARS;"18/12/2020";"26/02/2021";"30";"365";"16";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001148000000";LP28YT;LEPROBA LP28YT;LP28Y1 INTEGRA EN PB18D0;ARS;"18/12/2020";"28/05/2021";"30";"365";"18";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008005986";Y02N2;LELIQ V02/11/22;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 02/11/2022;ARS;"03/05/2022";"02/11/2022";"30";"365";"13828";BCRA;B;Y02N2;;ARGENTINA;XXXX;;;;"2024-03-27"
"002003027000000";CJLE20;CANJ LET 2020;"30% BONCER 2023 + 70% BONCER 2024";ARS;"17/07/2020";"25/07/2020";"30";"365";"9527";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002957000";OMC1O;ON MANQUE CL1;ON CP MANQUE S.A.U. Y CP LOS OLIVOS S.A.U. CLASE 1 DOLAR LINK VTO 02/09/2023;USD;"02/09/2020";"02/09/2023";"30";"365";"9800";MANQUE;B;OMC1O;ARCPMA560017;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002958000";OMC2O;ON MANQUE CL2;ON CP MANQUE S.A.U. Y CP LOS OLIVOS S.A.U. CLASE 2  $ VTO 02/09/2021;ARS;"02/09/2020";"02/09/2021";"30";"365";"9801";CENTRALPUE;B;OMC2O;ARCPMA560025;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002001352000000";X21O2;LECER X21O2;LETRA DEL TESORO EN $ AJ POR CER A DESC VTO 21/10/2022;ARS;"03/01/2022";"21/10/2022";"30";"365";"0675";RA;B;X21O2;ARARGE520BJ4;ARGENTINA;DTAJ;;ARS;"1.2";"2024-03-27"
"002001353000000";T14E22;LELITE T14E22;LELITE EN $ A DESC CON VTO 14/01/2022;ARS;"03/01/2022";"14/01/2022";"30";"365";"0677";RA;B;;ARARGE520BI6;ARGENTINA;XXXX;;;;"2024-03-27"
"002001375000000";LB31M2;LET PCIA BS AS;LETRAS DEL TESORO DE LA PCIA BS AS EN $ VTO 31/03/22;ARS;"25/02/2022";"31/03/2022";"30";"365";"0737";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001376000000";L31M2U;LET PCIA BS AS;LETRAS PBA VTO 31/02/22 INTEGRA EN ARPBUE520AH3;ARS;"25/02/2022";"31/03/2022";"30";"365";"0738";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001377000000";L31M2Y;LET PCIA BS AS;LETRAS PBA VTO 31/03/22 INTEGRA EN ARPBUE520ASO;ARS;"25/02/2022";"31/03/2022";"30";"365";"0739";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001378000000";L31M2X;LET PCIA BS AS;LETRAS PBA VTO 31/03/22 INTEGRA EN ARPBUE520AV4;ARS;"25/02/2022";"31/03/2022";"30";"365";"0745";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001379000000";L31M2D;LET PCIA BS AS;LETRAS PBA VTO 31/03/22 INTEGRA EN DOLARES;ARS;"25/02/2022";"31/03/2022";"30";"365";"0746";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001380000000";LB27Y2;LET PCIA BS AS;LETRAS DEL TESORO DE LA PCIA DE BS AS EN $ VTO 27/05/22;ARS;"25/02/2022";"27/05/2022";"30";"365";"0747";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001382000000";L27Y2U;LET PCIA BS AS;LETRAS PBA VTO 27/05/22 INTEGRA EN ARPBUE520AH3;ARS;"25/02/2022";"27/05/2022";"30";"365";"0749";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001381000000";L27Y2Y;LET PCIA BS AS;LETRAS PBA VTO 27/05/22 INTEGRA EN ARPBUE520AS0;ARS;"25/02/2022";"27/05/2022";"30";"365";"0750";PBA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004125000000";CUC8O;CREAURBAN CL8;ON CREAURBAN CL8 $ VTO 25/02/2023;ARS;"25/02/2022";"25/02/2023";"30";"365";"0765";CREAURBAN;B;CUC8O;ARCREU560086;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004126000000";CUC8OU;ON CREAURBAN C8;ON CREAURBAN CL 8 $ VTO 25/02/2023 INTEGRA EN CL5;ARS;"25/02/2022";"25/02/2023";"30";"365";"0766";CREAURBAN;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004142000000";NLCAO;ON AESTRADA C10;ON ANGEL ESTRADA Y COMPA�IA CLASE 10 EN $ A 12 MESES	;ARS;"29/04/2022";"29/04/2023";"30";"365";"0840";ANGESTRADA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001420000000";BA24;TITULO PBA 2024;TITULO DE DEUDA PUBLICA DE PROV BSAS VTO 16/05/2024;ARS;"16/05/2022";"16/05/2024";"30";"365";"0848";PBA;B;PBY24;ARPBUE320BB9;ARGENTINA;XXXX;;;;"2024-03-27"
"002009125000000";TR11A9;TREASURY 110419;US TREASURY BILL ZCP VTO 11/04/2019;USD;"11/10/2018";"11/04/2019";"30";"360";"80062";US;B;;US912796RG64;US;XXXX;;;;"2024-03-27"
"002001011109000";BNS20;LT NEUQUEN 9920;LETRAS DE TESORO DE LA PCIA DE NEUQUEN VTO. 09/09/2020;ARS;"09/09/2016";"09/09/2020";"30";"365";"12777";P.NEUQUEN;B;BNS20;ARPNEU5200F8;ARGENTINA;XXXX;;;;"2024-03-27"
"002001011138000";PB28J9;LTPROV 28/06/19;LETRAS DEL TESORO DE LA PROVINCIA DE BUENOS AIRES EN PESOS A 59 DIAS VTO 28/06/2019;ARS;"26/04/2019";"28/06/2019";"30";"365";"12095";PROV BS.AS;B;LB2J9;ARPBUE520737;ARGENTINA;XXXX;;;;"2024-03-27"
"002001011139000";PB31L9;LTPROV 31/07/19;LETRAS DEL TESORO DE LA PROVINCIA DE BUENOS AIRES  EN PESOS  92 DIAS  VTO 31/07/2019;ARS;"26/04/2019";"31/07/2019";"30";"365";"12096";PROV BS.AS;B;BBL19;ARPBUE520752;ARGENTINA;XXXX;;;;"2024-03-27"
"002001011140000";PB30S9;LTPROV 30/09/19;LETRAS DEL TESORO DE LA PROVINCIA DE BUENOS AIRES  EN PESOS A 153 DIAS  T.BADLAR VTO. 28/06/2019;ARS;"26/04/2019";"30/09/2019";"30";"365";"12097";PROV BS.AS;B;BBS19;ARPBUE520745;ARGENTINA;XXXX;;;;"2024-03-27"
"002009153000000";T21Y20;TREASURY 210520;US TREASURY BILL ZCP VTO 21/05/2020;USD;"23/05/2019";"21/05/2020";"30";"360";"80510";USA;B;;US912796SR11;USA;XXXX;;;;"2024-03-27"
"002009154000000";T05M20;TREASURY 050320;US TREASURY BILL ZCP VTO. 05/03/2020;USD;"05/09/2019";"05/03/2020";"30";"360";"80664";USA;B;;US912796TH20;USA;XXXX;;;;"2024-03-27"
"002009155000000";T16L20;TREASURY 160720;US TREASURY BILL ZCP VTO 16/07/2020;USD;"18/07/2019";"16/07/2020";"30";"360";"80591";USA;B;;US912796SZ37;USA;XXXX;;;;"2024-03-27"
"003015001093000";"8899";SUP RTA FIJA  J;SUPERFONDO RENTA FIJA CUOTA  J;ARS;;;REA;REA;"8899";;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"003015001094000";"8961";SUP RENTA $  H;SUPERFONDO RENTA $ CUOTA  H;ARS;;;REA;REA;"8961";;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"003015001095000";"8962";SUP RENTA $ I;SUPERFONDO RENTA $ CUOTA I;ARS;;;REA;REA;"8962";;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"003015001096000";"8964";SUP RENTA $ J;SUPERFONDO RENTA $ CUOTA  J;ARS;;;REA;REA;"8964";;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008005631";Y23E0;LELIQ 23/01/20;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 23/01/2020;ARS;"16/01/2020";"23/01/2020";REA;"360";"13566";BCRA;B;Y23E0;AR000Y23E0;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008005632";Y24E0;LELIQ 24/01/20;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 24/01/2020;ARS;"17/01/2020";"24/01/2020";REA;"360";"13567";BCRA;B;Y24E0;AR000Y24E0;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008005633";Y27E0;LELIQ 27/01/20;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 27/01/2020;ARS;"20/01/2020";"27/01/2020";REA;"360";"13568";BCRA;B;Y27E0;AR000Y27E0;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008005634";Y28E0;LELIQ 28/01/20;LETRAS DE LIQUIDEZ DEL BCRA EN $ VTO 28/01/2020;ARS;"21/01/2020";"28/01/2020";REA;"360";"13569";BCRA;B;Y28E0;AR000Y28E0;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008010112";T30N2;T30N2;LELITE 21 DIAS VTO 30/11/2022;ARS;"07/11/2022";"30/11/2022";"30";"365";"2744";;B;T30N2;;;XXXX;;;;"2024-03-27"
"002001008010150";Y23F3;Y23F3;LETRAS DE LIQUIDACION BCRA $ VTO 23/02/2023;ARS;"26/01/2023";"23/02/2023";"30";"365";"2879";BCRA;B;Y23F3;AR00000Y23F3;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008010151";Y28F3;Y28F3;LETRAS DE LIQUIDACION BCRA $ VTO 28/02/2023;ARS;"31/01/2023";"28/02/2023";"30";"365";"2880";BCRA;B;Y28F3;AR00000Y28F3;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008010152";Y02M3;Y02M3;LETRAS DE LIQUIDACION BCRA $ VTO 02/03/2023;ARS;"02/02/2023";"02/03/2023";"30";"365";"2881";BCRA;B;Y02M3;AR00000Y02M3;ARGENTINA;DTSC;;ARS;"1.1";"2024-03-27"
"002001008010153";Y05L3;Y05L3;LETRAS DE LIQUIDACION BCRA $ VTO 05/07/2023;ARS;"04/01/2023";"05/07/2023";"30";"365";"2882";BCRA;B;Y05L3;AR0000Y05L3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010154";Y12L3;Y12L3;LETRAS DE LIQUIDACION BCRA $ VTO 12/07/2023;ARS;"11/01/2023";"12/07/2023";"30";"365";"2883";BCRA;B;Y12L3;AR0000Y12L3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010155";Y19L3;Y19L3;LETRAS DE LIQUIDACION BCRA $ VTO 19/07/2023;ARS;"18/01/2023";"19/07/2023";"30";"365";"2884";BCRA;B;Y19L3;AR0000Y19L3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010156";Y26L3;Y26L3;LETRAS DE LIQUIDAICON BCRA $ VTO 26/07/2023;ARS;"25/01/2023";"26/07/2023";"30";"365";"2885";BCRA;B;Y26L3;AR0000Y26L3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010157";Y02G3;Y02G3;LETRAS DE LIQUIDACION BCRA $ VTO 02/08/2023;ARS;"01/02/2023";"02/08/2023";"30";"365";"2886";BCRA;B;Y02G3;AR0000Y02G3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010158";Y09G3;Y09G3;LETRAS DE LIQUIDAICON BCRA $ VTO 09/08/2023;ARS;"08/02/2023";"09/08/2023";"30";"365";"2887";BCRA;B;Y09G3;AR0000Y09G3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010159";Y16G3;Y16G3;LETRAS DE LIQUIDAICON BCRA $ VTO 16/08/2023;ARS;"15/02/2023";"16/08/2023";"30";"365";"2888";BCRA;B;Y16G3;AR0000Y16G3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010160";Y23G3;Y23G3;LETRAS DE LIQUIDACION BCRA $ VTO 23/08/2023;ARS;"15/02/2023";"16/08/2023";"30";"365";"2889";BCRA;B;Y23G3;AR0000Y23G3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001486000000";S30J3;LEDE JUNIO 23;LETRA A DTO VTO 30/06/23;ARS;"06/01/2023";"30/06/2023";"30";"365";"3217";RA;B;S30J3;ARARGE520D98;ARGENTINA;DTSC;;ARS;"1.2";"2024-03-27"
"002004282000000";RB53O;ON ROMBO S53;ON ROMBO COMP FIN S 53 VTO 29/10/2023;ARS;"29/10/2021";"29/10/2023";"30";"365";"8586";ROMBOFINAN;B;RB53O;ARROMB5600P5;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002001004888000";LE06L4;LEDIV V06/07/24;LETRAS INTERNAS DEL BCRA EN DOLARES LIQUIDABLES EN $ VTO 06/07/2024;USD;"07/07/2023";"06/07/2024";"30";"365";"8587";BCRA;B;LE06L4;;ARGENTINA;XXXX;;;;"2024-03-27"
"010049000000000";US2211;USD 30/11/2022;FUTURO GARANTIZADO USD 30/11/2022;;;"30/11/2022";REA;REA;;;B;;;;XXXX;;;;"2024-03-27"
"002001004919000";LE12L4;LEDIV 12/07/24;LETRAS INTERNAS DEL BCRA EN DOLARES, LIQUIDABLES EN $ VTO 17/07/2024;USD;"13/07/2023";"12/07/2024";"30";"365";"8674";BCRA;B;LE12L4;AR0000LE12L4;ARGENTINA;XXXX;;;;"2024-03-27"
"021000000000000";T31LE;LELITE V310723;LELITE A DESCUENTO $ VTO 31/07/23;ARS;"18/07/2023";"31/07/2023";"30";"365";"8675";BCRA;B;T31L3;ARARGE520E14;ARGENTINA;XXXX;;;;"2024-03-27"
"002001542000000";XCE24;LEPBA 250124;LEPROBA 25/01/24;ARS;"23/11/2023";"25/01/2024";"30";"365";"9332";PBA;B;LB3E4;AR0859999374;ARGENTINA;XXXX;;;;"2024-03-27"
"002001543000000";XCF24;LEP 22022024;LEPROBA 22/02/2024;ARS;"23/11/2024";"22/02/2024";"30";"365";"9333";PBA;B;XB2F4;AR0383417323;ARGENTINA;XXXX;;;;"2024-03-27"
"002001461000000";T30S2;T30S2 30D;LELITE 30 DIAS VTO 30/09/22;ARS;"29/08/2022";"30/09/2022";"30";"365";"0969";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001462000000";S16DC;S16DC;LEDES 107 DIAS 16/12/22 S16DC COMP;ARS;"29/08/2022";"16/12/2022";"30";"365";;RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001463000000";S31EC;S31EC;LEDES 153 DIAS 31/01/23 S31E3 COMP;ARS;"29/08/2022";"31/01/2023";"30";"365";;RA;B;s31e3;ARARGE520CR5;ARGENTINA;XXXX;;;;"2024-03-27"
"002001464000000";X16JC;X16JC;LECER 289 DIAS 16/06/23 X16JC COMP;ARS;"29/08/2022";"16/06/2023";"30";"365";;RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004192000000";CP28O;CP28O D LINK;ON CGD D LINK CLASE 28 E;U$S;"02/09/2022";"06/09/2026";"30";"365";"0980";CGC;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"010057000000000";US2307;USD 31/07/2023;FUTURO GARANTIZADO USD 31/07/2023;;;"31/07/2023";REA;REA;;;B;;;;XXXX;;;;"2024-03-27"
"002004113004000";RCCKO;ON ARCOR12/5/24;ON ARCOR CL 19 $ VTO 12/05/2024;ARS;"12/05/2023";"13/05/2024";"30";"365";"8236";ARCOR;B;RCCKO;ARARCS5600G8;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004113005000";RCCLO;ON ARCOR12/5/25;ON ARCOR CL 20 $ VTO 12/05/2025;ARS;"12/05/2023";"12/05/2025";"30";"365";"8237";ARCOR;B;RCCLO;ARARCS5600H6;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004267000000";TLCGO;ON TELECOM CL15;ON TELECOM CL 15 U$S LINK V 02/06/26;ARS;"02/06/2023";"02/06/2026";"30";"365";"8314";TELEPER;B;TLCGO;ARTECO5600H3;ARGENTINA;XXXX;;;;"2024-03-27"
"002004370000000";MDZC1;TD MDZ CL1 $;TIT DEUDA MENDOZA CL 1 $ VTO 14/12/2025;ARS;"14/03/2024";"14/12/2025";"30";"365";"9811";PROMENDOZA;B;PMD25;AR0093201793;ARGENTINA;XXXX;;;;"2024-03-27"
"002004371000000";MDZC2;TD MDZ CL2 $;TIT DEUDA MENDOZA CL 2 $ VTO 14/03/2027;ARS;"14/03/2024";"14/03/2027";"30";"365";"9812";PROMENDOZA;B;PMM27;AR0970492929;ARGENTINA;XXXX;;;;"2024-03-27"
"002004372000000";MDZ25;TD MDZ 2025 $;TIT DEUDA MENDOZA 2025 $ VTO 14/06/2025;ARS;"14/03/2025";"14/06/2025";"30";"365";"9813";PROMENDOZA;B;MDZ25;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010099";N19A3;NOTALIQ N19A3;NOTALIQ BCRA PESOS VTO 19/04/2023;ARS;"19/10/2022";"19/04/2023";"30";"365";"54143";BCRA;B;N19A3;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010101";N03Y3;NOTALIQ N03Y3;NOTALIQ BCRA PESOS VTO 03/05/2023;ARS;"02/11/2022";"03/05/2023";"30";"365";"54146";BCRA;B;N03Y3;AR00000N03Y3;ARGENTINA;DTCF;;ARS;"1.2";"2024-03-27"
"002001008010104";N24Y3;NOTALIQ N24Y3;NOTALIQ EN PESOS BCRA VTO 24/05/2023;ARS;"23/11/2022";"24/05/2023";"30";"365";"54149";BCRA;B;N24Y3;AR0000N24Y3;;XXXX;;;;"2024-03-27"
"002001008010106";N07J3;NOTALIQ N07J3;NOTALIQ EN PESOS BCRA VTO 07/06/2023;ARS;"07/12/2022";"07/06/2023";"30";"365";"54151";BCRA;B;N07J3;AR0000N07J3;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008010108";N21J3;NOTALIQ N21J3;NOTALIQ EN PESOS BCRA VTO 21/06/2023;ARS;"21/12/2022";"21/06/2023";"30";"365";"54153";BCRA;B;N21J3;AR0000N21J3;;XXXX;;;;"2024-03-27"
"002004242000000";T21A3;LELITE 21/4/23;LELITE 25 DIAS VTO 21/04/2023;ARS;"22/03/2023";"21/04/2023";"30";"365";"8040";RA;B;T21A3;ARARGE520DJ0;ARGENTINA;XXXX;;;;"2024-03-27"
"002001500000000";X18L3;LECER 18/07/23;LECER 113D VTO 18/07/23;ARS;"22/03/2023";"18/07/2023";"30";"365";"8041";RA;B;X18L3;ARARGE520DK8;ARGENTINA;DTAJ;;ARS;"1.2";"2024-03-27"
"002001501000000";S31L3;LEDES 31/07/23;LEDES 126D 31/07/23;ARS;"22/03/2023";"31/07/2023";"30";"365";"8043";RA;B;S31L3;ARARGE520DL6;ARGENTINA;DTSC;;ARS;"1.2";"2024-03-27"
"002001008010216";PD31O;PUT PD31O BCRA;PUT PD31O BCRA;ARS;"28/04/2023";"16/10/2023";"30";"365";"8148";BCRA;B;PD31O;AR0000PD31O;ARGENTINA;DTCF;;ARS;"1.2";"2024-03-27"
"002004280000000";VSCJO;ON VISTA CL18;ON VISTA ENERGY CL18 V03/03/27 U$S;;"03/03/2023";"03/03/2027";"30";"365";"5107";VISTAOIL;B;VSCJO;AROILG5600I0;ARGENTINA;XXXX;;;;"2024-03-27"
"002004281000000";OLC3O;ON OV V100727;ON OLEODUCTOS DEL VALLE CL 3 USD LINK VTO 10/07/2027;ARS;"10/07/2023";"10/07/2027";"30";"365";"8583";ODVALLE;B;OLC3O;AROLDV560039;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004870000";LE04L4;LEDIV 04/07/24;letras internas del bcra, en dolares liquidables en pesos vto 04/07/2024;USD;"05/07/2023";"04/07/2023";"30";"365";"8584";BCRA;B;LE04L4;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004283000000";TTC6O;ON TECPETROL C6;ON TECPETROL CL 6 $ BADLAR VTO 13/01/2025;ARS;"13/07/2023";"13/01/2025";"30";"365";"8588";TECPETROL;B;TTC6O;ARTECP560073;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004315000000";VWCAO;ON VW FINAN SER;ON VOLKSWAGEN CIA FINAN CL 10 $ VTO 12/10/24;ARS;"12/10/2023";"12/10/2024";"30";"365";"8775";VWCIAFIN;B;VWCAO;AR0806991300;ARGENTINA;DTCF;;ARS;"6.1";"2024-03-27"
"002004316000000";MRCQO;ON GEMSA-CTR;ON GEMSA-CTR USD CL XXV VTO 18/04/26;USD;"18/10/2023";"18/04/2026";"30";"365";"8776";;B;MRCQO;AR0203590796;ARGETNINA;XXXX;;;;"2024-03-27"
